relation,display_relation,x_id,x_type,x_name,x_source,y_id,y_type,y_name,y_source
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMA7,gene,PSMA7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB1,gene,PSMB1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB2,gene,PSMB2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB3,gene,PSMB3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB5,gene,PSMB5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB6,gene,PSMB6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMB7,gene,PSMB7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC1,gene,PSMC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC2,gene,PSMC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC3,gene,PSMC3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC4,gene,PSMC4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC5,gene,PSMC5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMC6,gene,PSMC6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD1,gene,PSMD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD11,gene,PSMD11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD12,gene,PSMD12,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD13,gene,PSMD13,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD14,gene,PSMD14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD2,gene,PSMD2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD3,gene,PSMD3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD4,gene,PSMD4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD6,gene,PSMD6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD7,gene,PSMD7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMD8,gene,PSMD8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSME3,gene,PSME3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMG1,gene,PSMG1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSMG4,gene,PSMG4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PSTK,gene,PSTK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTBP1,gene,PTBP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTCD1,gene,PTCD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTCD3,gene,PTCD3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTDSS1,gene,PTDSS1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTPMT1,gene,PTPMT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PTTG1,gene,PTTG1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PUF60,gene,PUF60,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PWP1,gene,PWP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PWP2,gene,PWP2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,PYROXD1,gene,PYROXD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,QARS,gene,QARS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAB18,gene,RAB18,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAB37,gene,RAB37,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RABGGTA,gene,RABGGTA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RABGGTB,gene,RABGGTB,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RACGAP1,gene,RACGAP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD17,gene,RAD17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD51,gene,RAD51,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD51B,gene,RAD51B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD51C,gene,RAD51C,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD51D,gene,RAD51D,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAD9A,gene,RAD9A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RAE1,gene,RAE1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RANGAP1,gene,RANGAP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RARS2,gene,RARS2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBBP4,gene,RBBP4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBBP5,gene,RBBP5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBBP8,gene,RBBP8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM12,gene,RBM12,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM14,gene,RBM14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM14-RBM4,gene,RBM14-RBM4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM17,gene,RBM17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM19,gene,RBM19,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM22,gene,RBM22,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM25,gene,RBM25,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM28,gene,RBM28,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM33,gene,RBM33,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM4,gene,RBM4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM42,gene,RBM42,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBM8A,gene,RBM8A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBMX,gene,RBMX,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBMX2,gene,RBMX2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBPMS,gene,RBPMS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RBX1,gene,RBX1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RCC1,gene,RCC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RCL1,gene,RCL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RECQL4,gene,RECQL4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,REV1,gene,REV1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,REXO2,gene,REXO2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFC1,gene,RFC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFC2,gene,RFC2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFC3,gene,RFC3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFC4,gene,RFC4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFC5,gene,RFC5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RFT1,gene,RFT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RGMA,gene,RGMA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RHOA,gene,RHOA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RIBC1,gene,RIBC1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RINT1,gene,RINT1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RIOK1,gene,RIOK1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RIOK2,gene,RIOK2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNASEK,gene,RNASEK,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNF113A,gene,RNF113A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNF4,gene,RNF4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNF8,gene,RNF8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNGTT,gene,RNGTT,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RNPC3,gene,RNPC3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,ROMO1,gene,ROMO1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPA1,gene,RPA1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPA2,gene,RPA2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPA3,gene,RPA3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPAIN,gene,RPAIN,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPAP1,gene,RPAP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPAP2,gene,RPAP2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPAP3,gene,RPAP3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPF1,gene,RPF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPF2,gene,RPF2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL10,gene,RPL10,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL10A,gene,RPL10A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL11,gene,RPL11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL12,gene,RPL12,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL13,gene,RPL13,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL13A,gene,RPL13A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL14,gene,RPL14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL15,gene,RPL15,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL17,gene,RPL17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL17-C18orf32,gene,RPL17-C18orf32,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL18,gene,RPL18,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL18A,gene,RPL18A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL19,gene,RPL19,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL21,gene,RPL21,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL23,gene,RPL23,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL23A,gene,RPL23A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL24,gene,RPL24,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL26,gene,RPL26,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL27,gene,RPL27,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL27A,gene,RPL27A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL28,gene,RPL28,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL29,gene,RPL29,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL3,gene,RPL3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL30,gene,RPL30,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL31,gene,RPL31,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL32,gene,RPL32,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL34,gene,RPL34,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL35,gene,RPL35,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL35A,gene,RPL35A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL36,gene,RPL36,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL36A,gene,RPL36A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL36A-HNRNPH2,gene,RPL36A-HNRNPH2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL37,gene,RPL37,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL37A,gene,RPL37A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL38,gene,RPL38,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL39,gene,RPL39,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL4,gene,RPL4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL5,gene,RPL5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL6,gene,RPL6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL7,gene,RPL7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL7A,gene,RPL7A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL7L1,gene,RPL7L1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL8,gene,RPL8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPL9,gene,RPL9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPLP0,gene,RPLP0,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPLP1,gene,RPLP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPLP2,gene,RPLP2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPN1,gene,RPN1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPN2,gene,RPN2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPP14,gene,RPP14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPP21,gene,RPP21,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPP30,gene,RPP30,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPP38,gene,RPP38,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPP40,gene,RPP40,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPRD2,gene,RPRD2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS10,gene,RPS10,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS10-NUDT3,gene,RPS10-NUDT3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS11,gene,RPS11,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS12,gene,RPS12,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS13,gene,RPS13,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS14,gene,RPS14,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS15,gene,RPS15,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS15A,gene,RPS15A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS16,gene,RPS16,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS17,gene,RPS17,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS18,gene,RPS18,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS19,gene,RPS19,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS19BP1,gene,RPS19BP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS2,gene,RPS2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS20,gene,RPS20,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS21,gene,RPS21,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS23,gene,RPS23,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS24,gene,RPS24,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS25,gene,RPS25,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS26,gene,RPS26,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS27A,gene,RPS27A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS28,gene,RPS28,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS29,gene,RPS29,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS3,gene,RPS3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS3A,gene,RPS3A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS4X,gene,RPS4X,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS5,gene,RPS5,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS6,gene,RPS6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS7,gene,RPS7,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS8,gene,RPS8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPS9,gene,RPS9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPSA,gene,RPSA,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RPTOR,gene,RPTOR,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRM1,gene,RRM1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRM2,gene,RRM2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRN3,gene,RRN3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP1,gene,RRP1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP12,gene,RRP12,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP15,gene,RRP15,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP36,gene,RRP36,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP7A,gene,RRP7A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRP9,gene,RRP9,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RRS1,gene,RRS1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RSL1D1,gene,RSL1D1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RSL24D1,gene,RSL24D1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RSPH3,gene,RSPH3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RTCB,gene,RTCB,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RTF1,gene,RTF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RTTN,gene,RTTN,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RUVBL1,gene,RUVBL1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RUVBL2,gene,RUVBL2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,RXRB,gene,RXRB,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAE1,gene,SAE1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAMD4A,gene,SAMD4A,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAMD4B,gene,SAMD4B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAMM50,gene,SAMM50,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAP130,gene,SAP130,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SAP18,gene,SAP18,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SARS,gene,SARS,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SART1,gene,SART1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SART3,gene,SART3,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SASS6,gene,SASS6,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SATB2,gene,SATB2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCAF1,gene,SCAF1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCAF8,gene,SCAF8,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCAMP4,gene,SCAMP4,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCAP,gene,SCAP,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCFD1,gene,SCFD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCO1,gene,SCO1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SCO2,gene,SCO2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SDAD1,gene,SDAD1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SDE2,gene,SDE2,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SDHB,gene,SDHB,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SDHC,gene,SDHC,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC13,gene,SEC13,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC22B,gene,SEC22B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC61A1,gene,SEC61A1,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC61B,gene,SEC61B,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC61G,gene,SEC61G,NCBI
A549_CRISPRi,sensitivity_hit,gamma,Drug,gamma,AstraZeneca,SEC63,gene,SEC63,NCBI
